,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1949,1,1,0,0,0.112676056,1,1,0,0,0,0,0,0,1,0.559440582,0.069822283,1,0,1,0,1,0,0,0,0,1,0
1950,1,0,1,0,0.76056338,1,1,1,0,0,0,1,0,1,0.711788232,0.571102453,0,0,1,0,1,0,0,1,0,0,0
1951,0,0,0,0,0.028169014,1,1,0,0,1,0,1,1,1,0.82317678,0.035960123,1,0,1,0,1,0,0,0,0,1,0
1952,0,0,0,0,0.126760563,1,0,0,0,1,0,1,1,1,0.762737267,0.119057937,1,0,1,0,1,0,0,0,0,1,0
1953,1,0,1,1,0.85915493,1,1,0,1,0,1,1,1,1,0.874125892,0.772680249,0,0,1,0,0,1,0,0,1,0,0
1954,0,1,1,0,0.436619718,1,1,0,0,1,1,1,1,1,0.862637365,0.385227574,1,0,1,0,1,0,0,0,0,1,0
1955,1,0,1,0,0.830985915,1,0,1,1,0,1,0,0,0,0.412587391,0.400473914,0,1,0,0,0,0,1,1,0,0,0
1956,0,0,1,0,0.802816901,1,1,1,1,1,0,1,1,1,0.674825149,0.563115157,0,1,0,0,0,0,1,0,0,1,0
1957,0,0,1,1,0.014084507,1,0,1,0,0,0,1,1,0,0.784715258,0.019107065,0,0,1,0,1,0,0,0,0,1,0
1958,1,1,1,1,0.901408451,1,1,0,0,1,1,1,1,1,0.852647355,0.780031799,0,0,1,0,0,1,0,1,0,0,0
1959,0,0,1,0,0.915492958,1,1,0,1,0,1,1,1,1,0.854145872,0.794237827,1,0,1,0,0,1,0,0,0,1,0
1960,0,0,0,0,0.028169014,1,0,0,0,1,1,1,0,1,0.697302672,0.028111543,1,0,1,0,1,0,0,0,0,0,1
1961,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0.909090926,0.941626944,0,0,1,0,0,0,1,0,0,1,0
1962,0,0,1,1,0.394366197,1,0,1,0,0,0,1,1,0,0.760239764,0.304036978,1,0,1,0,1,0,0,0,1,0,0
1963,1,0,0,0,0.042253521,1,0,1,1,0,0,0,0,0,0.366133868,0.023326108,0,1,0,0,1,0,0,0,0,1,0
1964,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.557942065,0.006421038,1,0,1,0,1,0,0,0,0,1,0
1965,1,0,1,1,0.563380282,1,1,1,1,1,1,0,1,0,0.612887119,0.38229735,1,1,0,0,1,0,0,0,1,0,0
1966,1,0,1,0,0.169014085,1,0,0,0,0,0,0,0,0,0.252247741,0.066325678,0,1,0,0,0,1,0,0,0,1,0
1967,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.315684326,0.003617974,0,1,0,0,1,0,0,0,0,0,1
1968,0,1,0,0,0.098591549,1,0,0,0,0,0,0,0,1,0.510988973,0.062649903,1,0,1,0,1,0,0,0,0,1,0
1969,0,0,0,0,0.830985915,1,0,1,1,1,0,0,0,0,0.428071937,0.418367288,0,1,0,0,0,0,1,0,0,1,0
1970,1,1,1,0,0.154929577,1,1,0,1,1,0,1,0,1,0.794705268,0.120369883,1,0,1,0,1,0,0,0,0,1,0
1971,0,0,1,0,0.549295775,1,1,0,1,0,1,1,0,0,0.521478514,0.335546886,0,1,0,0,0,1,0,0,1,0,0
1972,1,0,0,0,0.915492958,1,0,1,1,1,0,0,0,1,0.425574434,0.462199099,0,1,0,0,0,0,1,1,0,0,0
1973,1,1,0,0,0.915492958,1,1,1,1,0,1,0,0,1,0.45254743,0.480335223,0,1,0,0,0,1,0,0,1,0,0
1974,0,0,0,0,0.676056338,1,1,0,1,0,0,1,1,0,0.800699258,0.566588621,0,0,1,0,1,0,0,0,0,1,0
1975,1,0,1,1,0.309859155,1,0,1,1,0,1,0,0,0,0.657842163,0.221702063,0,0,1,0,1,0,0,0,0,0,1
1976,1,1,1,0,0.042253521,1,1,1,0,0,0,1,1,1,0.809690282,0.038006068,1,0,1,0,1,0,0,0,0,1,0
1977,1,0,0,0,0.14084507,1,0,0,1,1,1,0,1,1,0.755744214,0.113399801,0,0,1,0,1,0,0,0,0,1,0
1978,1,0,1,0,0.014084507,1,0,1,0,0,0,0,1,1,0.435564444,0.010894379,0,1,0,0,1,0,0,0,0,0,1
1979,1,0,1,0,0.352112676,1,1,0,1,0,0,0,0,0,0.606893128,0.230827921,0,0,1,0,1,0,0,1,0,0,0
1980,0,0,1,1,0.323943662,1,0,1,0,1,0,0,0,1,0.376623371,0.16591822,0,1,0,0,0,1,0,0,1,0,0
1981,0,1,1,0,0.830985915,1,1,0,0,0,1,1,1,1,0.803696292,0.693431574,0,0,1,0,1,0,0,0,0,1,0
1982,1,0,1,1,0.887323944,1,1,1,1,1,1,1,1,1,0.719780194,0.670261545,0,1,0,0,0,0,1,0,0,0,1
1983,0,0,1,0,0.915492958,1,0,1,1,1,1,1,1,1,0.672827178,0.64458313,0,1,0,0,0,0,1,1,0,0,0
1984,1,0,0,0,0.830985915,1,1,0,0,1,0,0,0,1,0.605894066,0.548608583,0,0,1,0,0,1,0,1,0,0,0
1985,0,0,1,1,0.225352113,1,1,1,0,1,0,1,0,1,0.517482494,0.13672013,0,1,0,0,0,1,0,1,0,0,0
1986,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.315684326,0.003617974,0,1,0,0,1,0,0,0,0,1,0
1987,1,0,1,1,0.647887324,1,0,0,1,0,1,0,1,0,0.452047938,0.345429851,0,1,0,0,0,0,1,1,0,0,0
1988,0,1,1,0,0.971830986,1,1,1,1,1,1,1,1,1,0.699300719,0.726790926,0,1,0,0,0,0,1,0,1,0,0
1989,0,1,0,0,0.929577465,1,1,0,0,1,0,1,1,1,0.82767233,0.788579662,0,0,1,0,1,0,0,0,1,0,0
1990,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.633366593,0.007293743,1,0,1,0,1,0,0,0,0,1,0
1991,0,0,1,0,0.084507042,1,0,0,0,0,0,0,0,1,0.507492485,0.049963879,1,0,1,0,1,0,0,0,0,1,0
1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.260239741,0.002976448,0,1,0,0,1,0,0,0,0,0,1
1993,0,0,0,0,0.042253521,1,0,0,1,0,1,1,0,1,0.451548445,0.023967634,0,1,0,0,1,0,0,1,0,0,0
1994,1,0,1,1,0.915492958,1,1,1,1,1,0,1,1,0,0.906093893,0.816488947,0,0,1,0,0,0,1,1,0,0,0
1995,1,0,0,0,0.154929577,1,0,0,1,0,0,0,1,1,0.659840135,0.115416845,0,0,1,0,1,0,0,0,0,1,0
1996,0,0,0,0,0.352112676,1,0,0,1,0,0,1,0,1,0.671328661,0.245935558,0,0,1,0,1,0,0,0,0,1,0
1997,1,0,0,0,0.070422535,1,0,0,0,0,0,1,1,1,0.724775199,0.050449356,1,0,1,0,1,0,0,0,0,1,0
1998,0,0,1,0,0.788732394,1,1,0,0,1,1,1,1,0,0.893106849,0.687877486,0,0,1,0,0,0,1,0,0,1,0
1999,0,0,1,0,0.183098592,1,1,0,0,0,0,1,0,1,0.674825149,0.140638642,1,0,1,0,1,0,0,0,0,1,0
2000,0,0,0,0,0.338028169,1,1,0,0,0,0,1,1,1,0.760739219,0.270856824,1,0,1,0,1,0,0,1,0,0,0
2001,0,0,1,0,0.295774648,1,1,0,0,0,0,0,1,1,0.66483514,0.214402537,1,0,1,0,1,0,0,0,0,1,0
2002,1,0,1,1,0.845070423,1,1,0,1,0,0,1,1,1,0.805194808,0.692524179,1,0,1,0,1,0,0,0,0,1,0
2003,0,0,1,0,0.295774648,1,0,0,0,1,0,1,0,1,0.683816174,0.211738191,0,0,1,0,1,0,0,1,0,0,0
2004,0,1,1,0,0.971830986,1,1,0,1,1,0,1,1,1,0.8431568,0.818685161,1,0,1,0,1,0,0,0,0,1,0
2005,0,0,0,0,0.154929577,1,0,0,0,0,0,0,1,1,0.613386574,0.118427976,0,0,1,0,1,0,0,1,0,0,0
2006,1,0,1,0,0.422535211,1,0,1,0,0,1,0,1,1,0.454045947,0.218685161,0,1,0,0,0,1,0,0,0,1,0
2007,1,0,0,0,0.14084507,1,0,0,0,0,0,1,1,1,0.463036971,0.080595287,0,1,0,0,1,0,0,0,0,1,0
2008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.71528472,0.774177165,0,1,0,0,0,0,1,1,0,0,0
2009,0,1,0,0,0.929577465,1,1,1,1,1,1,1,1,1,0.974525445,0.904031221,0,0,1,0,0,0,1,0,1,0,0
2010,1,0,0,0,0.830985915,1,0,1,0,1,1,1,1,1,0.863136819,0.718728507,0,0,1,0,1,0,0,1,0,0,0
2011,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.264735253,0.003028464,1,1,0,0,1,0,0,0,0,0,1
2012,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.523976016,0.006028031,1,0,1,0,1,0,0,0,0,1,0
2013,1,1,1,1,0.647887324,1,0,0,0,0,0,0,0,0,0.519480542,0.380338101,1,0,1,0,1,0,0,1,0,0,0
2014,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.610889071,0.007033665,1,0,1,0,1,0,0,0,0,1,0
2015,0,0,0,0,0.295774648,1,1,1,1,0,0,0,0,0,0.404095898,0.142852183,1,1,0,0,1,0,0,0,0,1,0
2016,1,0,0,0,0.661971831,1,0,1,0,1,1,0,0,1,0.417582396,0.332616663,1,1,0,0,0,1,0,0,1,0,0
2017,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0.506493499,0.005825748,1,0,1,0,1,0,0,0,0,1,0
2018,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0.764735238,0.788822413,0,0,1,0,0,0,1,0,0,1,0
2019,1,1,0,0,0.070422535,1,0,1,0,0,0,0,0,1,0.554945031,0.049940759,0,0,1,0,1,0,0,0,0,1,0
2020,0,0,0,0,0.338028169,1,0,0,0,0,0,0,0,0,0.523476485,0.202109519,1,0,1,0,1,0,0,0,0,0,1
2021,1,0,1,0,0.281690141,1,0,0,0,1,1,0,0,0,0.605894066,0.199231319,0,0,1,0,0,1,0,0,0,1,0
2022,1,0,1,1,0.070422535,1,0,0,0,0,1,0,0,1,0.30219779,0.03219188,0,1,0,0,1,0,0,0,0,0,1
2023,0,0,1,0,0.267605634,1,0,0,0,0,0,1,1,1,0.703796193,0.208247357,1,0,1,0,1,0,0,0,0,0,1
2024,0,0,1,0,0.23943662,1,1,1,0,0,0,1,1,1,0.807692311,0.199289114,1,0,1,0,1,0,0,0,0,1,0
2025,1,0,0,0,0.591549296,1,0,0,1,0,1,0,0,0,0.368631371,0.28035255,0,1,0,0,0,1,0,0,0,1,0
2026,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.548951041,0.006317006,1,0,1,0,1,0,0,1,0,0,0
2027,0,1,1,0,0.436619718,1,1,0,1,1,0,0,1,1,0.748751238,0.341216593,0,0,1,0,1,0,0,0,0,1,0
2028,0,0,0,0,0.436619718,1,0,0,0,0,0,1,1,1,0.46253744,0.230267297,0,1,0,0,0,1,0,1,0,0,0
2029,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0.66483514,0.709325231,0,1,0,0,0,0,1,0,0,0,1
2030,0,0,0,0,0.112676056,1,1,0,0,0,0,1,1,1,0.768731257,0.093656983,1,0,1,0,1,0,0,0,0,1,0
2031,1,0,1,0,0.38028169,1,0,1,0,0,0,1,1,1,0.737262711,0.298690929,1,0,1,0,1,0,0,0,0,0,1
2032,0,0,0,0,0.746478873,1,0,1,0,1,0,1,0,0,0.711788232,0.53728074,0,0,1,0,1,0,0,0,0,0,1
2033,0,0,0,0,0.14084507,1,0,0,1,0,0,0,0,1,0.559440582,0.093154168,1,0,1,0,1,0,0,0,0,1,0
2034,1,0,1,1,0.690140845,1,0,0,0,1,1,1,1,0,0.844155862,0.593515388,0,0,1,0,0,1,0,0,0,0,1
2035,1,0,1,0,0.957746479,1,1,1,1,1,1,1,1,1,0.973526459,0.94367867,0,0,1,0,0,0,1,0,0,1,0
2036,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.512987021,0.005900882,0,0,1,0,1,0,0,0,0,1,0
2037,0,0,1,1,0.943661972,1,0,1,1,0,1,0,1,0,0.764735238,0.770356874,0,0,1,0,0,0,1,1,0,0,0
2038,1,1,0,1,0.450704225,1,1,0,1,1,0,1,1,1,0.867132839,0.398347065,0,0,1,0,1,0,0,1,0,0,0
2039,0,1,1,0,0.76056338,1,1,0,1,1,1,1,1,1,0.94955042,0.725195803,0,0,1,0,0,0,1,0,0,1,0
2040,0,0,1,0,0.985915493,1,0,1,1,1,1,1,1,1,0.674825149,0.6966681,0,1,0,0,0,0,1,1,0,0,0
2041,0,0,0,0,0.549295775,1,1,0,1,1,0,1,1,1,0.840159843,0.472683127,0,0,1,0,1,0,0,0,0,0,1
2042,1,0,1,1,0.887323944,1,1,0,1,1,0,0,1,1,0.742257716,0.689137408,0,0,1,0,0,1,0,0,0,1,0
2043,0,0,1,0,0.732394366,1,1,0,1,0,1,0,1,0,0.791208779,0.580765808,0,0,1,0,0,1,0,1,0,0,0
2044,0,1,0,0,0.154929577,1,0,0,1,1,1,0,0,1,0.651848173,0.116850166,1,0,1,0,1,0,0,0,0,0,1
2045,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0.793206751,0.820158937,0,0,1,0,0,0,1,0,1,0,0
2046,0,0,0,0,0.112676056,1,0,1,0,0,0,0,0,0,0.569930046,0.074289841,0,0,1,0,1,0,0,0,0,1,0
2047,1,0,1,1,0.704225352,1,1,0,0,0,1,0,0,1,0.621378612,0.473694541,0,0,1,0,1,0,0,0,0,1,0
2048,0,0,1,1,0.676056338,1,0,0,1,1,0,1,0,1,0.717782222,0.517358752,0,0,1,0,1,0,0,0,1,0,0
2049,0,1,1,0,0.563380282,1,1,0,0,1,0,1,1,1,0.81168833,0.490154579,1,0,1,0,1,0,0,0,0,1,0
2050,1,0,0,0,0.774647887,1,0,1,0,1,1,0,0,1,0.41658341,0.37727496,0,1,0,0,0,1,0,0,1,0,0
2051,0,0,1,0,0.267605634,1,0,1,0,0,1,0,1,1,0.455544464,0.14513509,0,1,0,0,0,1,0,0,0,0,1
2052,1,0,1,1,0.267605634,1,1,0,1,1,0,1,1,1,0.872127844,0.256702777,1,0,1,0,1,0,0,1,0,0,0
2053,1,0,0,0,0.084507042,1,1,0,0,0,0,0,0,0,0.568431529,0.053391128,1,0,1,0,1,0,0,0,0,0,1
2054,0,0,0,0,0.084507042,1,1,0,0,0,0,1,1,1,0.752247726,0.071290273,1,0,1,0,1,0,0,0,0,1,0
2055,0,0,0,0,0.704225352,1,0,0,1,1,0,1,1,1,0.803696292,0.580182043,0,0,1,0,1,0,0,0,0,1,0
2056,1,0,0,0,0.042253521,1,1,0,1,0,0,0,0,1,0.616883138,0.035295479,0,0,1,0,1,0,0,0,0,0,1
2057,0,0,1,1,0.366197183,1,1,1,1,0,1,1,0,0,0.821178809,0.320728224,0,0,1,0,1,0,0,0,0,1,0
2058,0,0,0,0,0.295774648,1,1,1,0,0,0,1,1,1,0.821178809,0.239982661,1,0,1,0,1,0,0,0,0,1,0
2059,0,0,0,0,0.154929577,1,0,0,1,0,1,0,0,1,0.351648346,0.072798731,0,1,0,0,1,0,0,0,0,0,1
2060,0,0,1,0,0.323943662,1,1,1,0,0,1,0,0,1,0.397602376,0.153509611,0,1,0,0,0,1,0,0,0,1,0
2061,0,0,0,0,0.704225352,1,1,0,0,1,0,0,0,0,0.613886105,0.488195359,1,0,1,0,1,0,0,0,1,0,0
2062,0,0,1,0,0.816901408,1,1,1,1,1,1,1,1,0,0.951048937,0.756237538,0,0,1,0,0,0,1,0,0,1,0
2063,0,0,0,0,0.028169014,1,0,0,1,1,0,0,1,0,0.717782222,0.028851323,0,0,1,0,1,0,0,0,0,1,0
2064,1,0,1,1,0.901408451,1,1,1,0,1,1,1,1,0,0.906593424,0.845970213,0,0,1,0,0,0,1,0,0,1,0
2065,0,1,0,0,0.056338028,1,0,0,0,0,0,0,0,1,0.516483509,0.036185522,1,0,1,0,1,0,0,0,0,0,1
2066,1,0,1,1,0.816901408,1,1,1,1,1,1,1,1,0,0.716783237,0.598202549,0,1,0,0,0,0,1,0,1,0,0
2067,1,0,1,1,0.85915493,1,0,0,1,1,0,1,1,1,0.815184818,0.72410921,1,0,1,0,1,0,0,0,0,1,0
2068,0,0,0,0,0.38028169,1,1,1,1,0,0,0,1,1,0.758741247,0.305221777,1,0,1,0,1,0,0,0,1,0,0
2069,0,0,0,0,0.028169014,1,0,0,0,0,1,0,1,0,0.42057943,0.02058084,0,1,0,0,1,0,0,0,0,0,1
2070,0,0,0,0,0.323943662,1,0,0,1,1,1,0,0,1,0.673326633,0.241387071,0,0,1,0,1,0,0,0,0,1,0
2071,0,1,0,0,0.788732394,1,0,0,0,1,1,0,0,1,0.349150844,0.348729958,0,1,0,0,0,1,0,0,0,1,0
2072,0,0,1,1,0.985915493,1,1,1,1,1,1,1,1,0,0.712787217,0.744204583,0,1,0,0,0,0,1,0,1,0,0
2073,1,0,0,0,0.478873239,1,1,1,1,1,1,1,1,1,0.9455544,0.45024708,0,0,1,0,0,0,1,0,0,0,1
2074,1,0,1,1,0.76056338,1,0,0,0,0,0,0,0,1,0.504495527,0.441988163,0,0,1,0,0,0,1,0,1,0,0
2075,1,1,1,0,0.507042254,1,0,0,0,1,1,1,0,0,0.713786203,0.387562491,0,0,1,0,1,0,0,0,0,1,0
2076,1,0,0,0,0.23943662,1,1,1,0,1,0,0,0,1,0.420079899,0.131483887,0,1,0,0,1,0,0,0,0,0,1
2077,0,1,1,0,0.957746479,1,1,0,1,0,0,1,0,1,0.713286672,0.70790925,1,0,1,0,1,0,0,0,0,1,0
2078,0,0,0,0,0.014084507,1,0,0,1,0,0,0,0,1,0.561438553,0.01455859,0,0,1,0,1,0,0,0,0,1,0
2079,0,0,0,0,0.070422535,1,0,0,0,0,1,0,0,1,0.309190805,0.03396619,0,1,0,0,1,0,0,0,1,0,0
2080,0,0,0,0,0.253521127,1,0,0,0,1,1,0,0,1,0.364135859,0.118786303,1,1,0,0,1,0,0,0,1,0,0
2081,1,0,1,1,0.957746479,0,0,1,0,1,0,0,1,1,0.25374625,0.339979772,0,1,0,0,0,0,1,0,1,0,0
2082,0,0,1,1,0.14084507,1,1,0,0,0,0,0,0,1,0.557442549,0.094246496,1,0,1,0,1,0,0,0,0,1,0
2083,1,0,1,0,0.887323944,1,1,0,1,1,1,1,1,1,0.925074911,0.801566248,0,0,1,0,1,0,0,0,0,1,0
2084,1,0,1,0,0.535211268,1,0,1,0,1,1,1,1,1,0.860639348,0.475769397,1,0,1,0,0,1,0,0,1,0,0
2085,1,0,0,0,0.197183099,1,1,1,0,0,0,0,0,1,0.371128866,0.101829215,1,1,0,0,1,0,0,0,0,0,1
2086,0,0,0,0,0.338028169,1,0,0,0,0,0,0,0,0,0.02047952,0.060413235,0,0,0,1,1,0,0,0,0,0,1
2087,1,0,0,0,0.070422535,1,0,0,0,0,0,0,0,0,0.010989011,0.011327843,0,0,0,1,0,0,1,0,1,0,0
2088,0,0,1,0,0.915492958,1,1,1,1,1,1,1,1,0,0.971528457,0.91585609,0,0,1,0,0,1,0,1,0,0,0
2089,1,0,0,0,0.845070423,1,1,0,1,1,1,1,1,0,0.70029969,0.612905649,0,1,0,0,0,0,1,0,1,0,0
2090,1,1,1,0,0.591549296,1,1,1,1,0,0,1,0,1,0.758741247,0.478306603,0,0,1,0,1,0,0,0,0,1,0
2091,1,0,0,0,0.154929577,1,0,0,0,0,0,0,0,0,0.015484515,0.0236671,0,0,0,1,1,0,0,0,0,0,1
2092,0,1,0,0,0.309859155,0,0,0,0,0,0,0,1,1,0.160839158,0.086646438,0,1,0,0,1,0,0,1,0,0,0
2093,0,1,1,0,0.985915493,0,0,0,1,1,0,1,1,1,0.337162832,0.433024129,0,1,0,0,1,0,0,1,0,0,0
2094,1,0,0,0,0.464788732,1,1,0,0,0,1,1,0,0,0.464035957,0.247207051,0,1,0,0,1,0,0,0,0,0,1
2095,1,0,0,0,0.056338028,1,0,0,0,0,0,0,0,0,0.012987013,0.010310649,1,0,0,1,1,0,0,0,1,0,0
2096,1,0,1,0,0.563380282,0,0,0,1,0,1,0,0,0,0.168831166,0.158682271,0,1,0,0,0,1,0,0,0,0,1
2097,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.011488511,0.157312527,0,0,0,1,0,0,1,0,1,0,0
2098,0,1,0,0,0.183098592,1,1,0,0,0,0,1,1,1,0.769730258,0.145002167,0,0,1,0,1,0,0,0,0,1,0
2099,1,0,0,0,0.563380282,1,0,0,0,0,0,0,0,1,0.012987013,0.091501228,0,0,0,1,0,0,1,0,0,0,1
2100,1,0,1,1,0.309859155,1,1,1,0,0,0,0,0,0,0.632367623,0.207137697,0,0,1,0,0,1,0,0,1,0,0
2101,0,0,1,1,0.985915493,1,0,1,1,1,1,1,1,0,0.906593393,0.897442566,0,0,1,0,0,0,1,0,1,0,0
2102,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.516983009,0.005947117,1,0,1,0,1,0,0,0,0,1,0
2103,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0.068431567,0.205548331,0,0,0,1,0,0,1,0,0,0,1
2104,0,0,1,1,0.070422535,1,0,0,0,0,0,0,0,1,0.511988004,0.041496894,0,0,1,0,1,0,0,0,0,1,0
2105,0,0,1,1,0.309859155,1,0,0,0,0,0,0,0,1,0.014485514,0.049293455,0,0,0,1,0,1,0,0,1,0,0
2106,0,1,1,0,0.126760563,1,1,0,0,0,0,0,1,0,0.669330659,0.096275105,1,0,1,0,1,0,0,0,0,1,0
2107,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0.912587399,0.879104176,0,0,1,0,0,0,1,0,0,1,0
2108,1,0,1,0,0.084507042,1,0,1,0,0,0,0,0,1,0.317182812,0.038867216,0,1,0,0,1,0,0,1,0,0,0
2109,0,0,0,1,0.070422535,1,0,0,0,1,0,1,1,0,0.758741247,0.064337523,1,0,1,0,1,0,0,0,0,0,1
2110,0,0,1,1,0.112676056,1,0,0,1,0,1,1,1,1,0.828671316,0.102644127,0,0,1,0,1,0,0,0,0,1,0
2111,1,0,0,0,0.154929577,1,1,0,1,0,0,0,1,1,0.705294695,0.120063575,0,0,1,0,1,0,0,0,0,1,0
2112,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.008491508,6.36E-05,0,0,0,1,1,0,0,0,0,0,1
2113,1,1,1,1,0.661971831,0,0,0,1,0,0,0,0,0,0.113386612,0.15834706,0,1,0,0,0,1,0,1,0,0,0
2114,0,0,0,0,0.267605634,1,0,0,0,0,0,1,0,0,0.601898093,0.187539373,0,0,1,0,1,0,0,0,0,1,0
2115,1,1,1,0,0.211267606,1,1,0,0,0,0,0,1,1,0.667332657,0.156775033,1,0,1,0,1,0,0,0,1,0,0
2116,1,0,0,0,0.014084507,1,0,0,0,0,0,1,0,1,0.610389601,0.015471753,1,0,1,0,1,0,0,0,0,0,1
2117,1,0,0,0,0.126760563,1,0,0,0,0,0,0,0,1,0.007492507,0.019228435,0,0,0,1,0,1,0,0,0,0,1
2118,1,1,0,0,0.014084507,1,0,0,0,0,0,0,1,1,0.609890101,0.020366999,1,0,1,0,1,0,0,0,0,1,0
2119,0,0,1,1,0.267605634,1,1,0,1,0,1,1,0,0,0.78171827,0.208969802,0,0,1,0,1,0,0,0,0,0,1
2120,0,0,1,0,0.267605634,1,0,0,0,0,0,0,0,0,0.020979021,0.046080046,0,0,0,1,0,1,0,0,0,0,1
2121,0,0,1,1,0.253521127,1,0,0,0,0,0,0,0,0,0.012487512,0.037641959,0,0,0,1,0,1,0,0,0,0,1
2122,0,1,0,0,0.253521127,1,1,1,0,0,0,1,0,1,0.719780209,0.18970091,1,0,1,0,1,0,0,0,0,1,0
2123,0,0,1,0,0.295774648,1,0,1,1,0,1,1,1,1,0.859640347,0.249871406,0,0,1,0,1,0,0,0,0,1,0
2124,1,0,0,0,0.478873239,1,1,0,0,0,1,0,0,0,0.614385605,0.325623465,0,0,1,0,1,0,0,0,1,0,0
2125,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.265734262,0.003040023,0,1,0,0,1,0,0,0,0,0,1
2126,0,0,0,0,0.535211268,1,1,0,0,0,0,0,0,1,0.545454537,0.313480711,0,0,1,0,1,0,0,0,1,0,0
2127,1,1,1,0,0.746478873,1,0,0,0,1,1,1,1,1,0.804695293,0.626296778,0,0,1,0,0,1,0,0,0,1,0
2128,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.016483516,0.000156047,1,0,0,1,1,0,0,1,0,0,0
2129,0,0,1,0,0.915492958,1,1,1,0,1,0,1,1,1,0.874125861,0.804796995,1,0,1,0,0,0,1,0,1,0,0
2130,0,0,0,0,0.774647887,1,1,1,0,0,1,1,1,1,0.867132854,0.667602948,0,0,1,0,1,0,0,0,0,0,1
2131,0,0,0,1,0.23943662,1,0,0,0,0,0,0,0,1,0.270729267,0.084190146,0,1,0,0,1,0,0,0,1,0,0
2132,1,0,1,1,0.211267606,1,1,0,1,0,0,0,0,1,0.613386604,0.14438376,0,0,1,0,1,0,0,0,1,0,0
2133,1,0,0,0,0.943661972,1,0,1,0,1,0,0,0,1,0.358641353,0.42260945,0,1,0,0,0,1,0,0,1,0,0
2134,1,1,1,0,0.732394366,1,1,0,0,0,0,0,0,0,0.065434564,0.145268025,0,0,0,1,0,0,1,0,1,0,0
2135,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0.660839151,0.679098396,0,1,0,0,0,0,1,0,1,0,0
2136,0,0,0,0,0.112676056,1,1,0,0,0,0,0,0,1,0.572427564,0.081583586,0,0,1,0,1,0,0,0,0,1,0
2137,1,0,0,0,0.408450704,1,0,1,0,0,0,0,0,1,0.302197798,0.175454414,0,1,0,0,1,0,0,0,0,0,1
2138,1,0,0,0,0.492957746,1,1,0,1,0,0,1,1,1,0.805194793,0.415749169,1,0,1,0,1,0,0,0,0,1,0
2139,1,0,0,0,0.23943662,0,0,0,0,1,1,0,0,1,0.166333664,0.068019072,0,1,0,0,1,0,0,0,0,1,0
2140,1,1,1,1,0.76056338,1,1,1,0,1,1,1,0,0,0.576423568,0.478046525,0,1,0,0,0,1,0,0,0,1,0
2141,1,0,1,0,0.535211268,0,0,1,0,1,0,1,1,0,0.373126868,0.250310649,1,1,0,0,1,0,0,0,0,1,0
2142,0,0,0,0,0.281690141,1,1,0,1,0,0,0,0,1,0.637362628,0.211992487,1,0,1,0,1,0,0,0,0,1,0
2143,0,0,0,0,0.014084507,0,0,0,1,1,1,0,0,1,0.218281715,0.006738911,1,1,0,0,1,0,0,0,1,0,0
2144,0,1,0,0,0.450704225,1,1,0,0,0,0,0,0,1,0.063436562,0.095818523,0,0,0,1,0,1,0,1,0,0,0
2145,0,0,1,0,0.605633803,0,0,0,1,1,0,1,1,0,0.357142852,0.274133796,0,1,0,0,0,0,1,1,0,0,0
2146,1,0,1,1,0.408450704,1,0,1,0,0,1,0,1,0,0.47702297,0.220158937,0,1,0,0,1,0,0,1,0,0,0
2147,1,0,1,0,0.985915493,1,0,0,0,0,0,0,0,1,0.023476523,0.170420459,0,0,0,1,0,0,1,1,0,0,0
2148,1,0,0,0,0.042253521,1,1,0,0,0,0,0,0,0,0.567432559,0.036902182,1,0,1,0,1,0,0,0,0,1,0
